-0.99	0.2218183537034113
-0.98	0.2112105498264875
-0.97	0.2005838561857587
-0.96	0.18993736616644283
-0.95	0.1792701153654844
-0.94	0.1685810771192552
-0.9299999999999999	0.15786915763833984
-0.92	0.1471331907129573
-0.91	0.13637193194925898
-0.9	0.12558405249344506
-0.89	0.11476813219716646
-0.88	0.10392265217408096
-0.87	0.09304598669389492
-0.86	0.08213639435682962
-0.85	0.07119200848805672
-0.84	0.060210826689018226
-0.83	0.04919069948044541
-0.8200000000000001	0.03812931797075129
-0.81	0.02702420048397247
-0.8	0.015872678083792262
-0.79	0.0046718789354513275
-0.78	-0.006581288543985468
-0.77	-0.01789015378279017
-0.76	-0.029258303415504134
-0.75	-0.040689601896469384
-0.74	-0.05218821331755249
-0.73	-0.06375862433263269
-0.72	-0.07540566802739186
-0.71	-0.08713454849137807
-0.7	-0.09895086574719751
-0.69	-0.11086064056517442
-0.6799999999999999	-0.12287033853942979
-0.6699999999999999	-0.13498689261938335
-0.6599999999999999	-0.14721772308046552
-0.6499999999999999	-0.15957075368013043
-0.64	-0.1720544224860695
-0.63	-0.18467768559430175
-0.62	-0.1974500116923202
-0.61	-0.2103813651934419
-0.6	-0.22348217550867458
-0.59	-0.23676328997654458
-0.5800000000000001	-0.2502359080942078
-0.5700000000000001	-0.2639114950422386
-0.56	-0.27780167312583853
-0.55	-0.29191809070834757
-0.54	-0.3062722695007119
-0.53	-0.32087543266214286
-0.52	-0.3357383179734505
-0.51	-0.3508709822109994
-0.5	-0.36628260456355605
-0.49	-0.38198129824465116
-0.48	-0.3979739401085771
-0.47	-0.4142660278785233
-0.45999999999999996	-0.43086157344154036
-0.44999999999999996	-0.44776303859815814
-0.43999999999999995	-0.4649713168668194
-0.42999999999999994	-0.4824857617530209
-0.42000000000000004	-0.5003042586924207
-0.41000000000000003	-0.5184233350543969
-0.4	-0.536838300462711
-0.39	-0.5555434084407542
-0.38	-0.5745320300606914
-0.37	-0.5937968307752853
-0.36	-0.6133299427481925
-0.35	-0.6331231265373658
-0.33999999999999997	-0.6531679176904781
-0.32999999999999996	-0.6734557554810293
-0.31999999999999995	-0.6939780925041171
-0.30999999999999994	-0.7147264850755186
-0.29999999999999993	-0.7356926653045587
-0.29000000000000004	-0.7568685963471523
-0.28	-0.77824651272508
-0.27	-0.7998189477672272
-0.26	-0.8215787502402373
-0.25	-0.8435190921362213
-0.24	-0.865633469415323
-0.22999999999999998	-0.8879156972937757
-0.21999999999999997	-0.9103599014466722
-0.20999999999999996	-0.9329605062772975
-0.19999999999999996	-0.9557122212009115
-0.18999999999999995	-0.9786100257076692
-0.17999999999999994	-1.0016491538087928
-0.16999999999999993	-1.0248250783329096
-0.16000000000000003	-1.0481334954245975
-0.15000000000000002	-1.071570309502746
-0.14	-1.0951316188596374
-0.13	-1.1188137020207847
-0.12	-1.1426130049374683
-0.10999999999999999	-1.166526129047197
-0.09999999999999998	-1.1905498202091667
-0.08999999999999997	-1.2146809585011524
-0.07999999999999996	-1.2389165488493894
-0.06999999999999995	-1.2632537124526326
-0.05999999999999994	-1.2876896789550676
-0.04999999999999993	-1.3122217793187791
-0.040000000000000036	-1.3368474393445353
-0.030000000000000027	-1.361564173789753
-0.020000000000000018	-1.3863695810333392
-0.010000000000000009	-1.4112613382387096
0.0	-1.436237196969044
