-0.98	-0.02000000000000012
-0.96	-0.040000000000000036
-0.94	-0.06000000000000011
-0.92	-0.08000000000000002
-0.9	-0.09999999999999998
-0.88	-0.12000000000000005
-0.86	-0.14000000000000007
-0.84	-0.16000000000000006
-0.8200000000000001	-0.1800000000000001
-0.8	-0.19999999999999996
-0.78	-0.22000000000000006
-0.76	-0.24000000000000005
-0.74	-0.26
-0.72	-0.2800000000000001
-0.7	-0.30000000000000004
-0.6799999999999999	-0.32
-0.6599999999999999	-0.34000000000000014
-0.64	-0.36000000000000015
-0.62	-0.3800000000000001
-0.6	-0.4000000000000001
-0.5800000000000001	-0.41999999999999993
-0.56	-0.43999999999999995
-0.54	-0.4600000000000001
-0.52	-0.48000000000000004
-0.5	-0.5
-0.48	-0.52
-0.45999999999999996	-0.54
-0.43999999999999995	-0.56
-0.42000000000000004	-0.5800000000000001
-0.4	-0.6
-0.38	-0.6200000000000001
-0.36	-0.64
-0.33999999999999997	-0.66
-0.31999999999999995	-0.72
-0.29999999999999993	-0.8000000000000005
-0.28	-0.8799999999999999
-0.26	-0.9599999999999997
-0.24	-1.04
-0.21999999999999997	-1.12
-0.19999999999999996	-1.2
-0.17999999999999994	-1.2800000000000002
-0.16000000000000003	-1.3599999999999999
-0.14	-1.4400000000000002
-0.12	-1.52
-0.09999999999999998	-1.6
-0.07999999999999996	-1.6800000000000002
-0.05999999999999994	-1.7600000000000002
-0.040000000000000036	-1.8399999999999999
-0.020000000000000018	-1.9199999999999995
0.0	-2.0
0.020000000000000018	-2.080000000000001
0.040000000000000036	-2.16
0.06000000000000005	-2.24
0.08000000000000007	-2.3200000000000003
0.10000000000000009	-2.4
0.1200000000000001	-2.4800000000000004
0.14000000000000012	-2.5600000000000005
0.15999999999999992	-2.64
0.17999999999999994	-2.7200000000000006
0.19999999999999996	-2.8
0.21999999999999997	-2.88
0.24	-2.9600000000000004
0.26	-3.04
0.28	-3.12
0.30000000000000004	-3.2
0.32000000000000006	-3.28
0.3400000000000001	-3.3600000000000008
0.3600000000000001	-3.4399999999999995
0.3800000000000001	-3.5200000000000005
0.40000000000000013	-3.600000000000001
0.41999999999999993	-3.6799999999999997
0.43999999999999995	-3.7600000000000002
0.45999999999999996	-3.84
0.48	-3.9199999999999995
0.5	-4.000000000000002
0.52	-4.08
0.54	-4.160000000000001
0.56	-4.24
0.5800000000000001	-4.319999999999999
0.6000000000000001	-4.400000000000001
0.6200000000000001	-4.48
0.6400000000000001	-4.5600000000000005
0.6600000000000001	-4.640000000000002
0.6799999999999999	-4.719999999999999
0.7	-4.799999999999999
0.72	-4.880000000000001
0.74	-4.959999999999999
0.76	-5.04
0.78	-5.119999999999999
0.8	-5.2
0.8200000000000001	-5.280000000000001
0.8400000000000001	-5.360000000000001
0.8600000000000001	-5.439999999999999
0.8800000000000001	-5.520000000000001
0.9000000000000001	-5.600000000000001
0.9199999999999999	-5.68
0.94	-5.76
0.96	-5.84
0.98	-5.919999999999999
1.0	-6.0
